PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,Date,Year,DOY
-21.194855,40.858658,34.26727,-36.85693,-12.125878,-29.00839,2019-08-14,2019,226
-16.57204,9.688457,28.022556,-59.42267,-6.809352,-12.833484,2019-08-15,2019,227
25.111855,-27.42277,20.349049,-49.415455,-3.36849,-2.047007,2019-08-16,2019,228
36.838024,-44.034843,11.056022,-20.556643,-1.3525169,-5.816616,2019-08-17,2019,229
40.082756,-23.640055,10.297484,-0.9025883,-0.6178394,-7.295495,2019-08-18,2019,230
58.81096,-4.8500543,11.913442,9.168191,-1.7357634,0.78977466,2019-08-19,2019,231
55.54985,-0.43223882,9.762661,20.382309,-4.547369,-0.9208535,2019-08-20,2019,232
77.49134,8.207596,3.6787188,21.92939,-3.7620199,-0.0051391823,2019-08-21,2019,233
80.65461,17.90349,11.805517,18.705341,-10.0589905,1.6212174,2019-08-22,2019,234
27.65435,10.544852,10.801225,-1.3623741,-7.357598,-15.911972,2019-08-23,2019,235
1.9853402,15.530094,8.917314,-8.282582,1.4734458,-33.931187,2019-08-24,2019,236
33.515278,12.501041,17.509659,-6.493222,5.1296277,-20.679874,2019-08-25,2019,237
45.361847,-15.933872,11.924673,-24.299887,-2.654086,-6.73902,2019-08-26,2019,238
60.436615,-22.507744,22.539501,-13.724534,0.6822864,-17.072418,2019-08-27,2019,239
79.41265,-18.262856,24.121485,-12.029875,8.539404,-16.450377,2019-08-28,2019,240
74.909645,-10.483836,18.261108,-7.375202,5.1877365,-20.387733,2019-08-29,2019,241
86.99552,8.649472,24.74544,3.991925,-2.1425536,-7.4349446,2019-08-30,2019,242
89.47383,24.662111,26.659811,5.7880144,-10.876099,0.58898103,2019-08-31,2019,243
